ID_COD;ID;X_CAMPUS;X_PERIODO;X_MODALIDAD;PROGRAMA;X_FACULTAD;DESCRIPCION_PROGRAMA;PERIODO_ADMISION;CATALOGO;CICLO_ACTUAL;CREDITOS_TOTAL;CREDITOS_MATRICULADOS;CACHIMBO;CICLO_MUESTRA;REINCORPORADO;TRASLADOS_INTER0S;TRICA_SUNEDU;X_ESTRATO_MUESTRA;RECOMENDACIÓN;REC_TIPO;DETRACTOR;PROMOTOR;SATISF_GEN;SATIF_ACAD;P4_1;P4_1_1;P4_1_2;P4_1_3;P4_1_4;P4_1_5;P4_1_6;P4_1_7;P4_1_8;P4_2;P4_2_1;P4_2_2;P4_3;P4_3_1;P4_3_2;P4_3_3;SATISF_SERV;SATISF_EXP;SATISF_REG_ACAD;SATISF_ACT_SOST;SATISF_APY_LOGRO_ACAD;SATISF_INF_TEC;P21_1;P21_1_1;P21_1_2;P21_2;P21_2_1;P21_2_2;P21_2_3;P21_3;P21_3_1;P21_3_2;P21_3_3;P21_3_4;SATISF_CAMP_VIRT;SATISF_COM_IMAG;P26_1;P26_2;P26_3;P26_4;P26_5;P26_6;P26_7;Facultad;Estrato_Muestra;CAB1;CAB2;CAB3;Campus;Modalidad;Carrera;Factor
10806;68648;LIM;25-Feb;UC-PRESENCIAL;502;Ciencias de la Salud;MEDICINA HUMANA;202010;201910;11;231;23;0;5 a más;0;0;0;MEDICINA HUMANA;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Salud;Medicina Humana;Lima;UC - Presencial;Medicina Humana;Lima;Presencial;Medicina Humana;0.745394898
10807;76255;AQP;25-Feb;UC-PRESENCIAL;508;Ciencias de la Salud;TECNOLOGÍA MÉDICA - ESPECIALIDAD EN LABORATORIO CLÍNICO Y ANATOMÍA PATOLÓGICA;202520;202410;1;0;23;1;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;10;1;0;1;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Arequipa;UC - Presencial;Ciencias de la Salud - Otros;Arequipa;Presencial;Tecnología Médica - Especialidad en Laboratorio Clínico y Anatomía Patológica;1.285358872
10808;20725;VIR;25-Feb;UC-A DISTANCIA;108;Ingeniería;INGENIERÍA INDUSTRIAL;202110;201910;4;85;20;0;1 a 4;1;0;0;ING INDUSTIAL;3;-1;1;0;2;2;1;2;3;3;4;2;1;1;1;2;3;3;3;3;1;2;2;2;3;3;2;2;2;3;2;3;4;4;1;2;4;4;4;4;3;3;2;2;3;3;2;2;2;Facultad de Ingeniería;Ingeniería Industrial;;UC - A Distancia;Ingeniería Industrial;Virtual;A Distancia;Ingeniería Industrial;1.111297499
10809;74776;AQP;25-Feb;UC-PRESENCIAL;507;Ciencias de la Salud;TECNOLOGÍA MÉDICA - ESPECIALIDAD EN TERAPIA FÍSICA Y REHABILITACIÓN;202420;202410;3;47;19;0;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;4;-1;1;0;3;2;2;3;1;3;2;2;2;3;1;2;2;2;1;2;2;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Arequipa;UC - Presencial;Ciencias de la Salud - Otros;Arequipa;Presencial;Tecnología Médica - Especialidad en Terapia Física y Rehabilitación;1.245229875
10810;77515;LIM;25-Feb;UC-PRESENCIAL;511;Ciencias de la Salud;FARMACIA Y BIOQUÍMICA;202520;202510;1;0;23;1;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;7;0;0;0;4;3;4;4;5;4;5;5;5;4;4;4;5;5;4;5;5;5;5;4;4;4;4;4;4;3;4;4;4;4;5;4;5;5;5;5;4;4;5;5;5;5;5;5;5;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Lima;UC - Presencial;Ciencias de la Salud - Otros;Lima;Presencial;Farmacia y Bioquímica;0.32032858
10811;77509;LIM;25-Feb;UC-PRESENCIAL;511;Ciencias de la Salud;FARMACIA Y BIOQUÍMICA;202520;202510;1;3;20;1;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;10;1;0;1;5;2;2;4;4;5;5;5;5;4;4;2;4;5;2;4;2;5;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Lima;UC - Presencial;Ciencias de la Salud - Otros;Lima;Presencial;Farmacia y Bioquímica;0.32032858
10812;71134;HYO;25-Feb;UC-PRESENCIAL;504;Ciencias de la Salud;ENFERMERÍA;202310;201910;5;106;22;0;5 a más;0;0;0;CIENCIAS DE LA SALUD OTROS;10;1;0;1;4;4;5;4;4;4;5;4;4;3;4;5;5;5;5;4;5;5;4;4;4;4;3;5;5;4;3;5;3;3;3;4;4;5;4;5;4;5;4;5;5;5;5;5;5;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Huancayo;UC - Presencial;Ciencias de la Salud - Otros;Huancayo;Presencial;Enfermería;1.905388813
10813;26054;HYO;25-Feb;UC-SEMIPRESENCIAL;110;Ingeniería;INGENIERÍA DE MINAS;202510;202410;1;21;22;0;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;Huancayo;UC - Semipresencial;Ingeniería - Otras;Huancayo;Semipresencial;Ingeniería de Minas;0.95650562
10814;42130;CZC;25-Feb;UC-SEMIPRESENCIAL;312;Derecho;DERECHO;202520;202410;7;147;23;1;5 a más;0;0;0;DERECHO;7;0;0;0;4;5;4;5;5;4;4;5;5;4;4;5;4;3;4;4;5;5;4;4;4;4;4;4;5;5;4;4;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;Facultad de Derecho;Derecho;Cusco;UC - Semipresencial;Derecho;Cusco;Semipresencial;Derecho;0.741317989
10815;63100;VIR;25-Feb;UC-A DISTANCIA;501;Psicología;PSICOLOGÍA;202110;201910;5;96;20;0;5 a más;0;0;0;PSICOLOGÍA;0;-1;1;0;5;5;5;1;3;3;3;1;1;1;1;3;5;5;3;1;1;1;3;1;2;2;3;3;3;3;3;3;2;2;2;3;2;2;2;2;3;3;1;1;1;1;1;1;1;Facultad de Psicología;Psicología;;UC - A Distancia;Psicología;Virtual;A Distancia;Psicología;1.113335954
10816;32585;VIR;25-Feb;UC-A DISTANCIA;308;Ciencias de la Empresa;ADMINISTRACIÓN;202420;202410;2;41;10;0;1 a 4;0;0;0;CIENCIAS DE LA EMPRESA OTROS;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;;UC - A Distancia;Ciencias de la Empresa - Otros;Virtual;A Distancia;Administración;1.817821866
10817;77137;AQP;25-Feb;UC-PRESENCIAL;511;Ciencias de la Salud;FARMACIA Y BIOQUÍMICA;202520;202510;1;3;20;1;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;9;1;0;1;3;4;4;3;2;3;4;3;1;3;3;3;4;2;3;1;3;3;4;3;3;3;3;4;4;4;4;4;2;3;3;4;4;5;4;5;4;4;4;5;5;4;4;3;4;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Arequipa;UC - Presencial;Ciencias de la Salud - Otros;Arequipa;Presencial;Farmacia y Bioquímica;1.22307276
10818;61927;CZC;25-Feb;UC-SEMIPRESENCIAL;501;Psicología;PSICOLOGÍA;202520;202410;1;0;20;1;1 a 4;0;0;0;PSICOLOGÍA;7;0;0;0;4;4;4;5;4;5;4;5;5;4;4;4;1;3;4;4;5;4;4;4;4;4;4;3;4;4;5;4;4;4;4;4;5;4;4;4;4;4;2;4;4;4;4;4;3;Facultad de Psicología;Psicología;Cusco;UC - Semipresencial;Psicología;Cusco;Semipresencial;Psicología;0.245973522
10819;5098;HYO;25-Feb;UC-PRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202220;201910;6;108;22;0;5 a más;0;0;0;ING CIVIL;9;1;0;1;4;4;4;4;4;3;4;3;4;3;4;4;4;3;4;4;3;5;4;4;4;4;4;4;4;4;3;4;4;3;4;4;4;3;4;4;4;4;4;3;4;4;3;4;3;Facultad de Ingeniería;Ingeniería Civil;Huancayo;UC - Presencial;Ingeniería Civil;Huancayo;Presencial;Ingeniería Civil;1.47448216
10820;63612;VIR;25-Feb;UC-A DISTANCIA;501;Psicología;PSICOLOGÍA;202220;201910;8;159;21;0;5 a más;0;0;0;PSICOLOGÍA;10;1;0;1;4;4;4;5;5;5;5;4;4;5;4;5;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;Facultad de Psicología;Psicología;;UC - A Distancia;Psicología;Virtual;A Distancia;Psicología;1.113335954
10821;77172;AQP;25-Feb;UC-PRESENCIAL;511;Ciencias de la Salud;FARMACIA Y BIOQUÍMICA;202520;202510;1;0;23;1;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;3;-1;1;0;1;1;2;3;3;3;4;3;3;3;3;1;3;4;1;2;1;1;2;2;2;1;1;2;1;2;2;3;3;3;3;3;3;3;3;3;2;1;1;2;2;2;2;3;1;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Arequipa;UC - Presencial;Ciencias de la Salud - Otros;Arequipa;Presencial;Farmacia y Bioquímica;1.22307276
10822;72888;AQP;25-Feb;UC-PRESENCIAL;504;Ciencias de la Salud;ENFERMERÍA;202420;202410;2;46;23;0;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;8;0;0;0;4;5;5;4;5;5;3;4;4;4;4;5;5;2;4;3;5;4;4;4;4;4;4;4;4;5;5;4;5;5;5;5;5;5;5;5;4;4;4;3;3;3;4;4;4;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Arequipa;UC - Presencial;Ciencias de la Salud - Otros;Arequipa;Presencial;Enfermería;1.240909237
10823;70407;HYO;25-Feb;UC-PRESENCIAL;504;Ciencias de la Salud;ENFERMERÍA;202510;202410;1;19;17;0;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;9;1;0;1;4;5;5;5;5;4;5;4;5;3;3;4;3;4;5;5;3;4;5;4;4;3;4;5;4;4;4;4;4;4;4;4;5;5;3;5;4;5;5;5;4;4;4;3;3;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Huancayo;UC - Presencial;Ciencias de la Salud - Otros;Huancayo;Presencial;Enfermería;1.905388813
10824;47919;CZC;25-Feb;UC-PRESENCIAL;313;Ciencias de la Empresa;ECONOMÍA;202510;202410;1;20;21;0;1 a 4;0;0;0;CIENCIAS DE LA EMPRESA OTROS;9;1;0;1;5;5;3;5;3;3;4;5;5;2;2;5;5;4;5;5;5;5;5;4;4;5;4;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Cusco;UC - Presencial;Ciencias de la Empresa - Otros;Cusco;Presencial;Economía;1.022139378
10825;64255;VIR;25-Feb;UC-A DISTANCIA;501;Psicología;PSICOLOGÍA;202020;201910;8;164;10;0;5 a más;0;0;0;PSICOLOGÍA;9;1;0;1;4;3;4;5;4;4;4;4;4;4;4;4;2;5;4;4;4;4;4;3;4;2;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;Facultad de Psicología;Psicología;;UC - A Distancia;Psicología;Virtual;A Distancia;Psicología;1.113335954
10826;21504;VIR;25-Feb;UC-A DISTANCIA;108;Ingeniería;INGENIERÍA INDUSTRIAL;202220;201910;9;190;18;0;5 a más;0;0;0;ING INDUSTIAL;8;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ingeniería;Ingeniería Industrial;;UC - A Distancia;Ingeniería Industrial;Virtual;A Distancia;Ingeniería Industrial;1.111297499
10827;22780;VIR;25-Feb;UC-A DISTANCIA;108;Ingeniería;INGENIERÍA INDUSTRIAL;202320;201910;6;109;25;0;5 a más;0;0;0;ING INDUSTIAL;7;0;0;0;4;4;4;4;3;4;4;5;4;5;4;4;3;2;4;4;5;4;4;4;4;1;3;4;3;5;5;4;5;5;5;5;5;5;5;5;5;4;4;4;5;4;4;4;4;Facultad de Ingeniería;Ingeniería Industrial;;UC - A Distancia;Ingeniería Industrial;Virtual;A Distancia;Ingeniería Industrial;1.111297499
10828;60155;CZC;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;202210;201910;8;149;20;0;5 a más;0;0;0;PSICOLOGÍA;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Psicología;Psicología;Cusco;UC - Presencial;Psicología;Cusco;Presencial;Psicología;1.643673892
10829;51871;HYO;25-Feb;UC-PRESENCIAL;317;Ciencias de la Empresa;ADMINISTRACIÓN Y RECURSOS HUMANOS;201620;201910;9;178;17;0;5 a más;0;0;0;CIENCIAS DE LA EMPRESA OTROS;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Huancayo;UC - Presencial;Ciencias de la Empresa - Otros;Huancayo;Presencial;Administración y Recursos Humanos;1.176744246
10830;65652;VIR;25-Feb;UC-A DISTANCIA;501;Psicología;PSICOLOGÍA;202310;202410;2;23;21;0;1 a 4;1;0;0;PSICOLOGÍA;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Psicología;Psicología;;UC - A Distancia;Psicología;Virtual;A Distancia;Psicología;1.113335954
10831;58869;AQP;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;202310;201910;5;94;16;0;5 a más;0;0;0;PSICOLOGÍA;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Psicología;Psicología;Arequipa;UC - Presencial;Psicología;Arequipa;Presencial;Psicología;0.872458569
10832;34748;VIR;25-Feb;UC-A DISTANCIA;310;Ciencias de la Empresa;CONTABILIDAD;201700;201910;9;180;17;0;5 a más;1;0;0;CIENCIAS DE LA EMPRESA OTROS;8;0;0;0;4;4;4;5;4;4;4;4;4;4;3;4;2;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;3;4;4;4;3;4;4;4;4;5;4;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;;UC - A Distancia;Ciencias de la Empresa - Otros;Virtual;A Distancia;Contabilidad;1.868117982
10833;8475;AQP;25-Feb;UC-SEMIPRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202220;201910;7;134;19;0;5 a más;0;0;0;ING CIVIL;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;4;4;4;5;5;5;5;5;5;4;4;4;5;5;4;4;5;5;4;5;5;4;5;5;5;5;5;4;4;4;4;4;4;4;Facultad de Ingeniería;Ingeniería Civil;Arequipa;UC - Semipresencial;Ingeniería Civil;Arequipa;Semipresencial;Ingeniería Civil;0.797035748
10834;44132;VIR;25-Feb;UC-A DISTANCIA;312;Derecho;DERECHO;202310;201910;6;131;20;0;5 a más;0;0;0;DERECHO;10;1;0;1;4;4;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;3;Facultad de Derecho;Derecho;;UC - A Distancia;Derecho;Virtual;A Distancia;Derecho;1.408232386
10835;67616;AQP;25-Feb;UC-PRESENCIAL;502;Ciencias de la Salud;MEDICINA HUMANA;202410;202410;3;60;23;0;1 a 4;0;0;0;MEDICINA HUMANA;7;0;0;0;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Salud;Medicina Humana;Arequipa;UC - Presencial;Medicina Humana;Arequipa;Presencial;Medicina Humana;0.395460192
10836;45600;VIR;25-Feb;UC-A DISTANCIA;312;Derecho;DERECHO;202110;201910;12;253;3;0;5 a más;1;0;0;DERECHO;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;2;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Derecho;Derecho;;UC - A Distancia;Derecho;Virtual;A Distancia;Derecho;1.408232386
10837;24143;HYO;25-Feb;UC-SEMIPRESENCIAL;109;Ingeniería;INGENIERÍA ELÉCTRICA;202520;202410;2;40;21;1;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;3;4;4;4;3;2;4;5;4;4;4;3;3;2;3;2;Facultad de Ingeniería;Ingeniería - Otras;Huancayo;UC - Semipresencial;Ingeniería - Otras;Huancayo;Semipresencial;Ingeniería Eléctrica;0.939145155
10838;1834;CZC;25-Feb;UC-PRESENCIAL;103;Ingeniería;INGENIERÍA DE SISTEMAS E INFORMÁTICA;202310;201910;5;104;18;0;5 a más;0;0;0;INGENIERÍA OTRAS;7;0;0;0;4;4;4;4;4;4;5;5;3;3;4;4;4;2;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ingeniería;Ingeniería - Otras;Cusco;UC - Presencial;Ingeniería - Otras;Cusco;Presencial;Ingeniería de Sistemas e Informática;2.205237248
10839;77094;HYO;25-Feb;UC-PRESENCIAL;511;Ciencias de la Salud;FARMACIA Y BIOQUÍMICA;202520;202510;1;0;23;1;1 a 4;0;0;0;CIENCIAS DE LA SALUD OTROS;10;1;0;1;5;5;5;3;4;5;5;5;5;5;5;5;5;4;5;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Salud;Ciencias de la Salud - Otros;Huancayo;UC - Presencial;Ciencias de la Salud - Otros;Huancayo;Presencial;Farmacia y Bioquímica;2.038454599
10840;67805;AQP;25-Feb;UC-PRESENCIAL;502;Ciencias de la Salud;MEDICINA HUMANA;202410;202410;3;60;20;0;1 a 4;0;0;0;MEDICINA HUMANA;5;-1;1;0;3;2;2;3;2;3;5;4;2;4;4;2;2;2;2;3;1;1;4;3;3;3;3;4;3;4;5;4;4;5;5;4;5;4;3;4;4;5;5;5;4;5;5;5;4;Facultad de Ciencias de la Salud;Medicina Humana;Arequipa;UC - Presencial;Medicina Humana;Arequipa;Presencial;Medicina Humana;0.395460192
10841;2116;CZC;25-Feb;UC-PRESENCIAL;103;Ingeniería;INGENIERÍA DE SISTEMAS E INFORMÁTICA;202510;202410;1;15;21;0;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;4;2;4;4;1;3;2;4;2;2;3;4;5;5;4;5;5;5;4;3;3;3;3;2;1;3;3;3;3;3;3;3;3;3;3;3;1;4;3;3;3;3;3;3;3;Facultad de Ingeniería;Ingeniería - Otras;Cusco;UC - Presencial;Ingeniería - Otras;Cusco;Presencial;Ingeniería de Sistemas e Informática;2.205237248
10842;59396;CZC;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;202520;202410;1;0;20;1;1 a 4;0;0;0;PSICOLOGÍA;5;-1;1;0;4;4;5;4;4;5;4;5;5;4;5;5;4;5;5;5;5;5;5;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;4;5;4;4;4;5;4;Facultad de Psicología;Psicología;Cusco;UC - Presencial;Psicología;Cusco;Presencial;Psicología;1.643673892
10843;53097;VIR;25-Feb;UC-A DISTANCIA;319;Ciencias de la Empresa;ADMINISTRACIÓN Y GESTIÓN PÚBLICA;200920;202410;1;20;21;0;1 a 4;0;0;0;CIENCIAS DE LA EMPRESA OTROS;7;0;0;0;3;3;3;4;2;5;5;5;2;2;2;3;4;5;3;5;4;4;3;4;4;3;3;3;3;4;4;3;4;4;3;3;4;4;2;2;3;3;4;3;3;3;3;3;3;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;;UC - A Distancia;Ciencias de la Empresa - Otros;Virtual;A Distancia;Administración y Gestión Pública;1.907411089
10844;47172;VIR;25-Feb;UC-A DISTANCIA;312;Derecho;DERECHO;202120;201910;9;176;22;0;5 a más;0;0;0;DERECHO;8;0;0;0;4;4;3;4;4;4;3;4;4;4;4;4;3;5;5;5;5;5;5;5;5;5;4;4;4;5;5;5;5;5;5;5;5;5;5;5;4;4;5;4;4;4;5;5;5;Facultad de Derecho;Derecho;;UC - A Distancia;Derecho;Virtual;A Distancia;Derecho;1.408232386
10845;32810;VIR;25-Feb;UC-A DISTANCIA;308;Ciencias de la Empresa;ADMINISTRACIÓN;202410;202410;2;23;21;0;1 a 4;0;0;0;CIENCIAS DE LA EMPRESA OTROS;9;1;0;1;4;4;4;3;3;5;5;5;4;5;5;4;5;5;5;5;5;5;4;4;4;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;5;4;4;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;;UC - A Distancia;Ciencias de la Empresa - Otros;Virtual;A Distancia;Administración;1.817821866
10846;49861;AQP;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202310;201910;6;104;19;0;5 a más;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Arequipa;UC - Presencial;Administración y Negocios Internacionales;Arequipa;Presencial;Administración y Negocios Internacionales;0.674048988
10847;777;HYO;25-Feb;UC-PRESENCIAL;103;Ingeniería;INGENIERÍA DE SISTEMAS E INFORMÁTICA;202510;202410;1;23;24;0;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;4;4;4;5;4;4;5;4;3;4;1;3;1;1;2;1;1;1;5;5;5;5;1;5;1;1;1;2;4;3;2;5;5;5;5;5;4;3;3;3;3;3;3;3;3;Facultad de Ingeniería;Ingeniería - Otras;Huancayo;UC - Presencial;Ingeniería - Otras;Huancayo;Presencial;Ingeniería de Sistemas e Informática;3.759492697
10848;40069;CZC;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202520;202410;1;0;22;1;1 a 4;0;0;0;DERECHO;5;-1;1;0;3;4;3;4;3;4;5;4;4;4;3;4;3;4;4;3;3;3;3;4;3;3;3;4;4;3;4;3;3;4;4;3;3;3;3;4;3;4;3;4;4;4;3;3;2;Facultad de Derecho;Derecho;Cusco;UC - Presencial;Derecho;Cusco;Presencial;Derecho;1.694635257
10849;59761;CZC;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;202310;201910;5;104;22;0;5 a más;0;0;0;PSICOLOGÍA;8;0;0;0;4;4;4;4;5;5;4;5;4;4;4;4;4;2;4;3;4;4;5;4;4;4;4;4;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Psicología;Psicología;Cusco;UC - Presencial;Psicología;Cusco;Presencial;Psicología;1.643673892
10850;49798;AQP;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202410;202410;3;53;20;0;1 a 4;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;10;1;0;1;5;5;5;4;5;3;4;5;5;5;5;5;5;5;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Arequipa;UC - Presencial;Administración y Negocios Internacionales;Arequipa;Presencial;Administración y Negocios Internacionales;0.674048988
10851;24566;AQP;25-Feb;UC-SEMIPRESENCIAL;109;Ingeniería;INGENIERÍA ELÉCTRICA;202510;202410;3;63;20;0;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;5;5;5;5;5;5;5;5;5;5;4;5;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería - Otras;Arequipa;UC - Semipresencial;Ingeniería - Otras;Arequipa;Semipresencial;Ingeniería Eléctrica;1.076919411
10852;63528;VIR;25-Feb;UC-A DISTANCIA;501;Psicología;PSICOLOGÍA;201810;201810;9;187;22;0;5 a más;0;0;0;PSICOLOGÍA;8;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;3;4;4;3;3;3;5;5;4;5;5;5;4;4;5;4;5;4;4;4;5;4;5;4;4;2;Facultad de Psicología;Psicología;;UC - A Distancia;Psicología;Virtual;A Distancia;Psicología;1.113335954
10853;21189;VIR;25-Feb;UC-A DISTANCIA;108;Ingeniería;INGENIERÍA INDUSTRIAL;201910;201910;10;204;7;0;5 a más;1;0;0;ING INDUSTIAL;10;1;0;1;5;5;5;4;4;4;4;4;4;3;4;5;4;4;5;4;4;4;4;5;4;4;4;4;4;4;4;4;5;4;4;4;4;5;4;5;5;5;4;4;5;3;3;3;3;Facultad de Ingeniería;Ingeniería Industrial;;UC - A Distancia;Ingeniería Industrial;Virtual;A Distancia;Ingeniería Industrial;1.111297499
10854;57386;HYO;25-Feb;UC-PRESENCIAL;501;Psicología;PSICOLOGÍA;202510;202410;1;20;21;0;1 a 4;0;0;0;PSICOLOGÍA;8;0;0;0;3;4;4;5;4;5;4;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Psicología;Psicología;Huancayo;UC - Presencial;Psicología;Huancayo;Presencial;Psicología;1.592712527
